Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,critical_mineral,CategoryType
75 Nickel And Articles Thereof,Singapore,2006,2310932,2310932.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2020,9326882,10516497.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2021,13017550,13339057.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2007,541248,541248.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2010,40290,40290.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2025,862682449,867630271.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2021,8736979,8736979.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2018,16118972,18908586.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2003,620418,620418.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2023,35450669,34984315.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2004,4092814,4092814.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2019,17018920,23330257.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2001,236873,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2014,54369456,54341315.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2024,1853967432,1854791630.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2007,4000796,3963963.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Cambodia,2019,8719,8719.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2010,5994996,6000278.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2023,2468073229,2481875822.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2008,39239390,39221294.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2013,5020343,5047773.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2003,2536811,2536811.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2025,15691176,14593862.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2009,2962484,2961204.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2008,6091273,6084796.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2004,693327,693327.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2017,27907,27907.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2003,245362,245362.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2002,301387,301387.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2021,10088189,10088189.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2022,2490615059,2496447753.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2005,1848532,1848532.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2008,6242260,6235594.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2002,75386,75386.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2021,3886616,3886616.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2003,26104808,26236460.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2015,1419933103,1421759906.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2011,7469921,7450508.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2014,33075907,33075907.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2015,29500,29500.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2016,30389,30389.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2016,1128667874,1097257731.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2024,14733659,16302970.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2007,4853328,4853328.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2003,338863,338863.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2022,134628,150030.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2022,122904,122904.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2011,66908248,66491271.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2019,33607065,34246982.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2018,370017,370017.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2021,2121985,2121985.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2003,778942435,779073425.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2018,10051783,10051786.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2004,1331743553,1331786511.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2006,44334570,44557831.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2001,331892,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2005,1217443,1217443.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2022,10493912,10493912.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2009,94094,94094.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2018,1665325073,1667760921.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2022,32504499,33314293.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2006,4921,4921.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2001,3090309,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2024,15257124,15290182.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2019,22105986,22142448.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2012,38322777,38321808.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2019,17214838,17214838.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2005,1657764,1657764.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2015,1643764,1643764.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2005,33826800,33284499.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2017,1289940700,1263996823.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2011,8530429,8530429.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2008,129131,129131.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2012,7293939,7306546.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2021,1575692717,1605199367.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2017,554274,554274.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2015,7343654,7207099.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2005,3849154,3849154.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2010,66153975,65840055.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2007,3584904756,3585246260.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2014,94769,94769.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2018,9279414,9279414.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2001,94375,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2014,119112051,119088529.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2008,2612778617,2612742421.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2020,4632721,4635899.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2008,514191,514191.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2012,8538588,8538588.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2008,3806,3806.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2025,32618621,38685567.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2018,64051,59657.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2022,6742148,6494308.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2012,89752,89752.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2005,1812731,1812731.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2014,1948578720,1928819530.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2017,608286,608286.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2016,17449221,17449221.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2023,103577146,107677109.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2024,884388,579789.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2025,379308,0.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2019,136867722,146964887.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2006,3808806,3808806.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2016,11102371,11102371.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2017,19554918,19541954.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2004,21728,21728.0,75,Nickel,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2012,233152926,232138784.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2010,5885168,5885168.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2001,114463943,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2009,18805072,18731235.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Mongolia,2014,2484,2484.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2012,26802198,26802198.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2004,250147671,211216310.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2006,95836930,95245804.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2001,42792916,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2018,309106526,308282657.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2015,27941433,27637789.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2025,57374702,72657635.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2016,83394791,83375954.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2015,20700926,20689610.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2019,351514436,349742948.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2002,16590161,16508873.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2017,111558303,111537857.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2017,51058151,50816845.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2014,2168,2168.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2025,69542353,57128311.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2014,34534028,34531506.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Burma,2020,4702394,4702394.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2023,124550471,124500154.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Brunei,2019,6511,6511.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2001,77144557,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2006,105715605,105360408.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2024,104262613,104263255.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2022,364454101,300912316.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2004,3368107,3368107.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2017,10255163,10255163.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2014,9880673,9880673.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2005,39236298,39263504.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2003,101567,101567.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2012,156711604,117909115.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2013,265483824,264583707.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2001,46306445,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2014,1822107,978267.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Cambodia,2018,11054708,11117429.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2006,243241787,209089136.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2005,257016912,223140288.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2007,109233931,109232252.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2017,38230594,36196780.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2005,8518037,8518037.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2007,139230819,139230819.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2005,110161129,109890245.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2009,106746,106746.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2004,2224382,2224382.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2004,9810845573,9776286713.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2002,113915666,113900545.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2008,13864797612,13677425257.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2008,116234083,115712699.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2010,195207176,194979582.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2002,6950760898,6904230737.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2001,69969203,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2008,24277860,24277860.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2005,167697081,167656998.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2010,159080258,120342712.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2007,169335413,169226413.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2008,2492549,2492549.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Cambodia,2007,168811,168811.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2010,11340299995,11103666637.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2003,32362427,32056835.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2007,109897931,109408021.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2001,6563662416,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2006,15947634,15939035.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2005,52916,52916.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2009,9029859951,8878176792.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2002,29031393,28959261.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2007,6052777,6052777.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2007,33583448,33583448.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2006,45783734,45768254.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2004,52845466,52855897.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2002,34559014,34559014.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2003,43369425,43369425.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2005,91221310,90959452.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2009,59531490,58918401.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2010,25154898,25131998.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2010,93425,93425.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2002,30614412,30616129.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2005,51260358,51260358.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2003,116547555,116514702.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2009,88534375,88387953.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2002,81915003,81442648.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2005,100490009,100577499.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2006,116900255,116900255.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2007,1548933,1548933.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2005,2316693,2316693.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2001,2709006,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2008,127877993,127877993.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2004,65655185,65511019.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2001,20318,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2005,11653454680,11619398418.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2010,107472423,107347522.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2010,98940902,98758583.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2009,46127531,46127531.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Asia - South,2001,35486757,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2003,29444616,29416244.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2011,114347759,112491480.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2007,248143,248143.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2008,191943870,191943870.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2003,216336396,182072019.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2010,184901104,184901104.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2004,29270419,29170445.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2009,10890765,10890765.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2007,97585140,96427120.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2021,296967910,244775805.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2024,9288397,9351807.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2017,6797189,6797189.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2023,15699096,15689958.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2010,10359914,10359914.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2002,44640,44640.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2023,5246742,5390880.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2020,96393985,96810159.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2023,436191130,435828365.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2023,12359475,12351220.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2008,345921720,345921720.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2008,232305293,180301962.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2020,10248049,10211050.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2014,244956389,211168255.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2016,8278860,8278860.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Burma,2021,8670134,8670134.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2012,226297548,226230805.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2020,180442736,137311777.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2019,242562677,243362019.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2023,356218259,352966091.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2003,32912698,32851778.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2010,83456018,82947814.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2005,3226865,3226865.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2003,1404678,1404678.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2003,7515438312,7458664403.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2001,176500200,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2005,79121868,79121868.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2004,90716696,90513728.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2009,71173062,71030257.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2004,80796525,80453959.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2002,2755196,2746209.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2006,14673029259,14653694501.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2001,3328233,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Singapore,2003,4443478,4443478.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2007,14422471172,14380988032.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2002,66985366,66528378.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2006,35126504,35126504.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2010,2545941,2051929.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2010,18138857,18133574.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2002,524041,524041.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2008,74873,74873.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2006,5614471,5614471.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Indonesia,2021,153118723,153414141.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2001,34233188,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2009,18014589,18007059.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2003,2155312,2155312.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2009,2244335,2244335.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Thailand,2009,141818140,141818140.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2002,2970809,2970809.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2003,76796687,76199214.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2006,2351330,2351330.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Burma,2019,2502430,2502430.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2015,62840343,62809873.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2012,1010828,952325.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2019,12109167,12109167.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2015,137156085,136224002.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Philippines,2009,1840574,1414353.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2016,158834426,157948148.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Malaysia,2019,110009955,109739755.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Vietnam,2012,14877861,14877861.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2024,1229437689,1223325074.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Burma,2022,7627888,7627888.0,76,Aluminum,Refined/Articles
