Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,CategoryType
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2002,111386462,107577303.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2009,75554,75554.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2019,1990170,1994359.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2024,3254679,3359487.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2006,949780,949780.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2007,439254296,441246655.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2004,153144089,147347579.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2011,1927891,1927891.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2001,160445600,,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2016,796905,796905.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2015,890406,890406.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2012,549132548,576059337.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2004,5709,5709.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2005,266049226,249531892.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2007,241622,241622.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2009,249599103,319901286.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2012,1463558,1463558.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2014,515898,515898.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2003,111926970,111229034.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2013,379671,379671.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2020,1178800,1260535.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2010,737744,737744.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2017,1044907,1039507.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2018,1567341,1567341.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2014,440310525,460049482.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2022,1840790,2088583.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2017,7838424,7838424.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2019,7651182,7651182.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2025,2640770,2535885.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2014,9221237,9221237.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2022,492940117,507561570.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2018,6824797,6824797.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2021,377521467,401473153.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2021,991655,1238098.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2004,335515,335515.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2006,4073779,4073779.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2003,240368,240368.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2007,3844029,3844029.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2010,1407045,1407045.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2008,1183300,1183300.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2023,3238974,3463699.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2005,1955329,1955329.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2001,57118,,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2002,154796,154796.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2009,930782,930782.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2012,5342157,5342157.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2006,407688642,416118198.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2002,81343,81343.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2011,3258366,3258366.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2024,669573318,669213058.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2023,639831014,623706643.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Asia - South,2008,173924,173924.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2013,4321508,4321508.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2010,365596270,409397927.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",APEC - Asia Pacific Economic Co-operation,2025,351744410,356864379.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2015,9787871,9787871.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2016,7259223,7259223.0,8108,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",ASEAN - Association of Southeast Asian Nations,2020,6833009,6833009.0,8108,Refined/Articles
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2022,15383375,15383375.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2021,18256366,18256366.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2010,413361,413361.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2009,82025,82025.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2023,35450897,35450897.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2021,38632428,38632428.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2019,27672373,27672373.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2016,3520581,3520581.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2024,60942912,60942912.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2015,29208778,29208778.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2016,37477065,37477065.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2020,10730601,11276472.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2023,15883691,15883691.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2011,50134804,49859549.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2012,595762,595762.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2021,21492273,21758244.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2024,13701542,13701542.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2003,10714360,10719087.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2019,13685793,13685793.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2025,56821190,56821190.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2023,28458003,28458003.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2014,1371531,1371531.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2004,17467855,17530071.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2022,20875568,20875568.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2015,2206367,2206367.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2005,18294922,18370922.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2013,370626,370626.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2010,38040387,38134932.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2009,18874870,18872566.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2001,15449292,,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2020,12026677,11760706.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2018,33708487,33708487.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2014,38682631,38682631.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2017,39150023,38480933.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2002,6624249,6500049.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2012,49642469,49289579.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2024,49236669,49236669.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2022,53941408,53574951.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2013,46428785,46666209.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2004,53000,53000.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2015,10807933,10807933.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2007,25098375,24993696.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2007,842369,842369.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2006,287130,287130.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2008,126500,126500.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2008,28807548,28894248.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2001,26128,,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2017,5132455,5132455.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2002,46225,46225.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2010,632961,632961.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2018,13580969,13580969.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2009,590300,590300.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2020,8645919,8645919.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2025,50081778,50081778.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2019,10278673,10278673.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2016,5351796,5351796.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2025,18274657,18274657.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2018,9727580,9727580.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2017,10618709,10618709.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2014,7037026,7037026.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2011,8116817,8116817.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2012,8407368,8407368.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,Asia - South,2013,9584903,9584903.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2005,569000,569000.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,ASEAN - Association of Southeast Asian Nations,2003,117650,117650.0,8110,Other
8110 Antimony And Artcls Throf Incl Waste And Scrap,APEC - Asia Pacific Economic Co-operation,2006,30221221,30099621.0,8110,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2017,3646,3646.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2025,41429572,43303776.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2011,2556358,2556358.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2018,3038,3038.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Asia - South,2024,26905,26905.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2010,72580856,73319446.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2010,3011455,3011455.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Asia - South,2023,37935,37935.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2009,301441,301441.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2001,11112,,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2008,48450,48450.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2009,40218343,41513969.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2021,79174589,77006654.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2007,78079968,77055673.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2012,1052860,1199348.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2003,8936610,8936610.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2004,23328781,22868411.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2023,113337549,109391871.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2024,96747143,96165217.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2022,142708015,141553507.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2014,12412,12412.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Asia - South,2025,15665,15665.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2020,34496585,36092313.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Asia - South,2015,17989,17989.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Asia - South,2018,5640,5640.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2024,2476836,2308187.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2012,87685525,87734065.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2025,1850041,1850041.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2018,37501019,37673546.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2019,64684395,60764437.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2015,41454412,40510544.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Asia - South,2014,22715,22715.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2017,36147203,35652222.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Asia - South,2017,2106,2106.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2016,24293998,24011642.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2008,86582217,80565889.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2005,24998787,23312067.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2002,5811258,5646258.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2022,1133369,1133369.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2020,73225,73225.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Asia - South,2022,159186,159186.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2001,5521041,,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",ASEAN - Association of Southeast Asian Nations,2023,3936631,3936631.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2011,87495260,86951505.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Asia - South,2001,493671,,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2006,29980860,29672860.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",Asia - South,2004,12043,12043.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2014,56307470,54898620.0,8111,Other
"8111 Manganese And Artcles Thereof, Inc Waste And Scrap",APEC - Asia Pacific Economic Co-operation,2013,67760322,67700954.0,8111,Other
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2024,3296876,3296876.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2025,1767553,1318358.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2023,210316868,214593057.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2022,2278415,2278415.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2024,282933630,278353703.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2022,183181444,177645551.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2021,135155195,138731755.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2021,1385658,1385658.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2025,3683552,3683552.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2024,696273,696273.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2023,1112261,1112261.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2025,137379638,137131360.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2022,349555,349555.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2023,1755680,1755680.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2021,1444048,1444048.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2013,935445,935445.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2016,54930,54930.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2011,3618627,3618627.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2018,134512,134512.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2017,519458,519458.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2014,255842,255842.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2012,872367,872367.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2016,176845119,179144451.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2013,221272034,221461813.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2019,187046681,186321513.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2014,258612353,255078182.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2017,199443547,199017981.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2011,280484554,279856342.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2019,201686,201686.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2018,241057151,239291656.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2020,127822372,125311157.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2012,261772183,261862026.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2013,64890,64890.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2014,219242,219242.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2018,458546,458546.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2011,302320,302320.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2016,13471,13471.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2012,354500,354500.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2015,213180,213180.0,8112,Refined/Articles
